Year,Month (number),Hour,Sum(WindSpeed),Sum(ActivePower)
2018,7,6,59.19769545,8601.07341
2018,7,7,77.19214091,10330.3412
2018,7,8,85.24175881,10347.62479
2018,7,9,85.3753656,10329.31425
2018,7,10,90.06236294,10340.55477
2018,7,11,79.28572053,10318.74722
2018,7,12,80.24873178,10329.44395
2018,7,13,74.09874559,10338.06333
2018,7,14,61.66421999,10218.42631
2018,7,15,71.05860105,10331.57545
2018,7,16,71.01816169,10324.87577
2018,7,17,67.65677416,10326.03963
2018,7,18,71.6736449,10316.26208
2018,7,19,66.21791721,10320.95619
2018,7,20,61.17216776,10305.62581
2018,7,21,58.73465135,8584.466191
2018,7,22,66.82520097,10321.9082
2018,7,23,62.6326984,10328.93555
2018,7,0,63.54659762,10327.78492
2018,7,1,65.2938362,10318.34494
2018,7,2,70.8263953,10329.40742
2018,7,3,78.74220813,10324.58812
2018,7,4,83.2648598,10326.49708
2018,7,5,85.12951156,10286.1026
2018,7,6,85.06297594,10305.31706
2018,7,7,85.83237105,10314.31808
2018,7,8,87.76219005,10326.70861
2018,7,9,64.51162354,8598.909589
2018,7,10,77.66702527,10294.89767
2018,7,11,78.90911656,10317.13161
2018,7,12,74.89870349,10322.12307
2018,7,13,13.11116633,1716.738233
2018,7,14,16.51835105,2211.754841
2018,7,15,19.92553577,2706.771448
2018,7,16,23.33272049,3201.788055
2018,7,17,26.73990521,3696.804663
2018,7,18,30.14708993,4191.82127
2018,7,19,33.55427465,4686.837877
2018,7,20,36.96145937,5181.854484
2018,7,21,65.20175756,10322.4078
2018,7,22,61.85385609,10117.77252
2018,7,23,66.12205379,10205.90986
2018,7,0,66.24275955,10320.923
2018,7,1,66.17302879,10315.52476
2018,7,2,71.23440618,10324.22851
2018,7,3,65.8114987,8554.821149
2018,7,4,81.65482758,10320.14852
2018,7,5,93.4495184,10327.62864
2018,7,6,98.31062028,10311.29608
2018,7,7,98.66118306,10334.42451
2018,7,8,99.95272468,10334.63203
2018,7,9,84.43402374,10320.03349
2018,7,10,95.51315041,10303.60726
2018,7,11,86.81733955,10329.28567
2018,7,12,91.93158729,10304.51538
2018,7,13,89.72813104,10322.03997
2018,7,14,74.26250745,10321.0747
2018,7,15,64.64738015,8608.515623
2018,7,16,67.9014008,10320.04575
2018,7,17,73.68911565,10326.32898
2018,7,18,67.75077061,10314.17516
2018,7,19,60.53118556,10306.14099
2018,7,20,54.33164639,10097.4451
2018,7,21,51.07539877,9359.65318
2018,7,22,40.64247152,6756.088657
2018,7,23,47.12519273,7442.81477
2018,7,0,48.30934284,8036.120794
2018,7,1,51.8166385,9588.098012
2018,7,2,65.39303074,10316.73032
2018,7,3,55.32264945,8599.656994
2018,7,4,69.79558671,10330.89727
2018,7,5,73.14474423,10323.71693
2018,7,6,77.67697352,10309.29967
2018,7,7,79.28096679,10316.65377
2018,7,8,90.00884226,10305.00517
2018,7,9,73.77729255,8601.98642
2018,7,10,90.32032204,10343.85504
2018,7,11,89.65122826,10332.92756
2018,7,12,79.6649175,10334.82462
2018,7,13,58.29762691,8608.113271
2018,7,14,66.1467723,10309.79219
2018,7,15,60.03085324,10251.54981
2018,7,16,69.85978901,10314.72839
2018,7,17,62.57242784,10278.95952
2018,7,18,56.01740984,10269.42948
2018,7,19,58.48300784,10321.26943
2018,7,20,56.70925407,8597.96772
2018,7,21,60.29952547,9917.887566
2018,7,22,53.96422107,9841.360261
2018,7,23,51.65219796,9441.082055
2018,7,0,48.75871004,8117.225366
2018,7,1,46.44856277,6576.974087
2018,7,2,64.27459726,10154.01537
2018,7,3,77.38889429,10325.20642
2018,7,4,78.96638179,10330.59855
2018,7,5,72.16250739,10325.35945
2018,7,6,75.48295901,10311.69318
2018,7,7,75.66813382,10321.12955
2018,7,8,11.13268314,1713.80553
2018,7,9,18.10980561,2875.692295
2018,7,10,25.08692809,4037.579061
2018,7,11,32.06405056,5199.465826
2018,7,12,69.51137881,10322.88776
2018,7,13,67.47568803,10328.00994
2018,7,14,63.52826123,10290.88015
2018,7,15,71.36076878,10322.13661
2018,7,16,58.57546052,10333.33175
2018,7,17,56.20753947,10287.94821
2018,7,18,60.44397088,10304.7006
2018,7,19,64.47163211,10321.19727
2018,7,20,58.74892471,10165.67837
2018,7,21,59.03592879,10308.77639
2018,7,22,52.19640159,9099.448149
2018,7,23,55.29812081,10109.9026
2018,7,0,60.81234706,10308.61888
2018,7,1,55.95393598,10208.59524
2018,7,2,64.30760515,10320.60676
2018,7,3,67.62763425,10300.66108
2018,7,4,69.40868412,10316.82521
2018,7,5,68.89752891,10329.62248
2018,7,6,63.24736626,10327.10291
2018,7,7,72.16126167,10319.94002
2018,7,8,68.24100579,10320.51152
2018,7,9,57.49049729,8589.811831
2018,7,10,71.24693559,10322.00819
2018,7,11,66.24812816,10325.34082
2018,7,12,75.45131945,10313.47766
2018,7,13,68.18317894,10331.61565
2018,7,14,68.9866706,10317.9875
2018,7,15,54.47401349,8602.257649
2018,7,16,85.16899934,10331.0917
2018,7,17,74.08514466,10325.20106
2018,7,18,61.90800867,10313.95155
2018,7,19,61.87958686,10318.06444
2018,7,20,51.73693404,8591.636593
2018,7,21,63.14673714,10323.18356
2018,7,22,65.61523524,10309.60625
2018,7,23,60.36845432,9174.893163
2018,7,0,58.11060221,10317.78981
2018,7,1,54.38987902,10228.65623
2018,7,2,76.29570742,10329.05104
2018,7,3,77.7210115,10324.03579
2018,7,4,77.78804551,10320.8167
2018,7,5,71.92258266,10320.59111
2018,7,6,67.15766132,10315.03355
2018,7,7,58.94914312,8597.992136
2018,7,8,80.25870141,10335.37742
2018,7,9,82.41294593,10310.68658
2018,7,10,74.29383807,10326.22023
2018,7,11,71.34685672,10333.59351
2018,7,12,53.21225205,8578.143863
2018,7,13,72.51622503,10314.69575
2018,7,14,69.10557898,10318.58288
2018,7,15,70.19986883,10330.69055
2018,7,16,54.21615528,8609.170996
2018,7,17,57.77860673,10315.60979
2018,7,18,56.86182523,10292.87955
2018,7,19,64.49227397,10318.87866
2018,7,20,58.37021383,10310.18167
2018,7,21,57.21674936,10320.65466
2018,7,22,56.12881181,10320.81167
2018,7,23,57.90424835,10306.34589
2018,7,0,57.45258093,10315.46154
2018,7,1,57.52033881,10301.64159
2018,7,2,56.46953244,10041.45535
2018,7,3,70.45739561,10319.31291
2018,7,4,72.09166387,10329.57073
2018,7,5,80.25288435,10316.3215
2018,7,6,70.96790109,10332.73904
2018,7,7,69.04222917,10327.32864
2018,7,8,62.49024711,10315.03991
2018,7,9,72.05936278,10315.14259
2018,7,10,63.17529227,8594.07987
2018,7,11,76.30592784,10317.83123
2018,7,12,66.6855641,8596.861442
2018,7,13,48.58864944,6881.245989
2018,7,14,30.49173477,5165.630535
2018,7,15,55.57346891,8589.996926
2018,7,16,62.58293733,9954.453411
2018,7,17,58.31236601,9686.060613
2018,7,18,53.80761434,9964.914117
2018,7,19,59.84764902,10311.57994
2018,7,20,55.65700507,10262.36064
2018,7,21,58.62020559,10314.41115
2018,7,22,45.09903244,8540.718481
2018,7,23,52.41662087,9523.079197
2018,7,0,54.87709112,10181.83309
2018,7,1,54.90133148,10219.64314
2018,7,2,46.11776427,8573.71242
2018,7,3,59.82283377,10326.40202
2018,7,4,65.90498647,10331.97676
2018,7,5,46.0728827,6880.997214
2018,7,6,53.51601541,8026.506869
2018,7,7,60.95914812,9172.016523
2018,7,8,68.40228082,10317.52618
2018,7,9,82.06493984,10312.3947
2018,7,10,76.49944835,10319.2367
2018,7,11,67.37904998,10311.97087
2018,7,12,59.87643019,10105.84138
2018,7,13,57.98176619,10305.63706
2018,7,14,57.79966215,10323.14705
2018,7,15,53.29215723,9916.347022
2018,7,16,60.70933963,10315.66424
2018,7,17,58.88451623,8607.753605
2018,7,18,71.0559461,10317.97219
2018,7,19,62.28038896,10323.0025
2018,7,20,52.93992248,9263.333122
2018,7,21,48.17346945,7228.340536
2018,7,22,44.34298538,8075.12196
2018,7,23,53.91656337,10272.04948
2018,7,0,53.85967814,10260.55486
2018,7,1,53.8027929,10249.06024
2018,7,2,53.74590767,10237.56562
2018,7,3,53.68902244,10226.07099
2018,7,4,53.6321372,10214.57637
2018,7,5,53.57525197,10203.08175
2018,7,6,53.51836673,10191.58713
2018,7,7,53.4614815,10180.0925
2018,7,8,53.40459627,10168.59788
2018,7,9,53.34771103,10157.10326
2018,7,10,53.2908258,10145.60864
2018,7,11,53.23394057,10134.11402
2018,7,12,53.17705533,10122.61939
2018,7,13,53.1201701,10111.12477
2018,7,14,53.06328486,10099.63015
2018,7,15,53.00639963,10088.13553
2018,7,16,52.9495144,10076.6409
2018,7,17,52.89262916,10065.14628
2018,7,18,52.83574393,10053.65166
2018,7,19,52.7788587,10042.15704
2018,7,20,52.72197346,10030.66242
2018,7,21,52.66508823,10019.16779
2018,7,22,52.60820299,10007.67317
2018,7,23,52.55131776,9996.178549
2018,7,0,52.49443253,9984.683927
2018,7,1,52.43754729,9973.189305
2018,7,2,52.38066206,9961.694683
2018,7,3,52.32377683,9950.20006
2018,7,4,52.26689159,9938.705438
2018,7,5,52.21000636,9927.210816
2018,7,6,52.15312112,9915.716194
2018,7,7,52.09623589,9904.221571
2018,7,8,52.03935066,9892.726949
2018,7,9,51.98246542,9881.232327
2018,7,10,51.92558019,9869.737705
2018,7,11,51.86869496,9858.243082
2018,7,12,51.81180972,9846.74846
2018,7,13,51.75492449,9835.253838
2018,7,14,51.69803925,9823.759216
2018,7,15,51.64115402,9812.264594
2018,7,16,51.58426879,9800.769971
2018,7,17,51.52738355,9789.275349
2018,7,18,51.47049832,9777.780727
2018,7,19,51.41361309,9766.286105
2018,7,20,51.35672785,9754.791482
2018,7,21,51.29984262,9743.29686
2018,7,22,51.24295738,9731.802238
2018,7,23,51.18607215,9720.307616
2018,7,0,51.12918692,9708.812993
2018,7,1,51.07230168,9697.318371
2018,7,2,51.01541645,9685.823749
2018,7,3,50.95853122,9674.329127
2018,7,4,50.90164598,9662.834505
2018,7,5,50.84476075,9651.339882
2018,7,6,50.78787551,9639.84526
2018,7,7,50.73099028,9628.350638
2018,7,8,50.67410505,9616.856016
2018,7,9,50.61721981,9605.361393
2018,7,10,50.56033458,9593.866771
2018,7,11,50.50344935,9582.372149
2018,7,12,50.44656411,9570.877527
2018,7,13,50.38967888,9559.382904
2018,7,14,50.33279364,9547.888282
2018,7,15,50.27590841,9536.39366
2018,7,16,50.21902318,9524.899038
2018,7,17,50.16213794,9513.404416
2018,7,18,50.10525271,9501.909793
2018,7,19,50.04836748,9490.415171
2018,7,20,49.99148224,9478.920549
2018,7,21,49.93459701,9467.425927
2018,7,22,49.87771177,9455.931304
2018,7,23,49.82082654,9444.436682
2018,7,0,49.76394131,9432.94206
2018,7,1,49.70705607,9421.447438
2018,7,2,49.65017084,9409.952815
2018,7,3,49.59328561,9398.458193
2018,7,4,49.53640037,9386.963571
2018,7,5,49.47951514,9375.468949
2018,7,6,49.4226299,9363.974327
2018,7,7,49.36574467,9352.479704
2018,7,8,49.30885944,9340.985082
2018,7,9,49.2519742,9329.49046
2018,7,10,49.19508897,9317.995838
2018,7,11,49.13820373,9306.501215
2018,7,12,49.0813185,9295.006593
2018,7,13,49.02443327,9283.511971
2018,7,14,48.96754803,9272.017349
2018,7,15,48.9106628,9260.522726
2018,7,16,48.85377757,9249.028104
2018,7,17,48.79689233,9237.533482
2018,7,18,48.7400071,9226.03886
2018,7,19,48.68312186,9214.544237
2018,7,20,48.62623663,9203.049615
2018,7,21,48.5693514,9191.554993
2018,7,22,48.51246616,9180.060371
2018,7,23,48.45558093,9168.565749
2018,7,0,48.3986957,9157.071126
2018,7,1,48.34181046,9145.576504
2018,7,2,48.28492523,9134.081882
2018,7,3,48.22803999,9122.58726
2018,7,4,48.17115476,9111.092637
2018,7,5,48.11426953,9099.598015
2018,7,6,48.05738429,9088.103393
2018,7,7,48.00049906,9076.608771
2018,7,8,47.94361383,9065.114148
2018,7,9,47.88672859,9053.619526
2018,7,10,47.82984336,9042.124904
2018,7,11,47.77295812,9030.630282
2018,7,12,47.71607289,9019.13566
2018,7,13,47.65918766,9007.641037
2018,7,14,47.60230242,8996.146415
2018,7,15,47.54541719,8984.651793
2018,7,16,47.48853196,8973.157171
2018,7,17,47.43164672,8961.662548
2018,7,18,47.37476149,8950.167926
2018,7,19,47.31787625,8938.673304
2018,7,20,47.26099102,8927.178682
2018,7,21,47.20410579,8915.684059
2018,7,22,47.14722055,8904.189437
2018,7,23,47.09033532,8892.694815
2018,7,0,47.03345009,8881.200193
2018,7,1,46.97656485,8869.705571
2018,7,2,46.91967962,8858.210948
2018,7,3,46.86279438,8846.716326
2018,7,4,46.80590915,8835.221704
2018,7,5,46.74902392,8823.727082
2018,7,6,46.69213868,8812.232459
2018,7,7,46.63525345,8800.737837
2018,7,8,46.57836822,8789.243215
2018,7,9,46.52148298,8777.748593
2018,7,10,46.46459775,8766.25397
2018,7,11,46.40771251,8754.759348
2018,7,12,46.35082728,8743.264726
2018,7,13,46.29394205,8731.770104
2018,7,14,46.23705681,8720.275482
2018,7,15,46.18017158,8708.780859
2018,7,16,46.12328635,8697.286237
2018,7,17,46.06640111,8685.791615
2018,7,18,46.00951588,8674.296993
2018,7,19,45.95263064,8662.80237
2018,7,20,45.89574541,8651.307748
2018,7,21,45.83886018,8639.813126
2018,7,22,45.78197494,8628.318504
2018,7,23,45.72508971,8616.823881
2018,7,0,45.66820448,8605.329259
2018,7,1,45.61131924,8593.834637
2018,7,2,45.55443401,8582.340015
2018,7,3,45.49754877,8570.845393
2018,7,4,45.44066354,8559.35077
2018,7,5,45.38377831,8547.856148
2018,7,6,45.32689307,8536.361526
2018,7,7,45.27000784,8524.866904
2018,7,8,45.21312261,8513.372281
2018,7,9,45.15623737,8501.877659
2018,7,10,45.09935214,8490.383037
2018,7,11,45.0424669,8478.888415
2018,7,12,44.98558167,8467.393792
2018,7,13,44.92869644,8455.89917
2018,7,14,44.8718112,8444.404548
2018,7,15,44.81492597,8432.909926
2018,7,16,44.75804074,8421.415303
2018,7,17,44.7011555,8409.920681
2018,7,18,44.64427027,8398.426059
2018,7,19,44.58738503,8386.931437
2018,7,20,44.5304998,8375.436815
2018,7,21,44.47361457,8363.942192
2018,7,22,44.41672933,8352.44757
2018,7,23,44.3598441,8340.952948
2018,7,0,44.30295887,8329.458326
2018,7,1,49.68776275,9090.919106
2018,7,2,57.90388818,10317.45941
2018,7,3,51.11363881,9312.783311
2018,7,4,40.14402482,7259.703869
2018,7,5,47.48959824,7622.383201
2018,7,6,49.33555656,8464.837609
2018,7,7,48.20166987,7182.939202
2018,7,8,48.2530452,7548.484841
2018,7,9,48.81207257,8725.014097
2018,7,10,55.16777678,10056.62096
2018,7,11,56.29361355,10120.48616
2018,7,12,55.77327437,10136.64416
2018,7,13,53.01170739,9897.267032
2018,7,14,52.49669811,8248.304534
2018,7,15,61.09308313,10326.43555
2018,7,16,41.65758913,7468.817753
2018,7,17,57.90094993,10316.32213
2018,7,18,55.7084143,9946.381946
2018,7,19,55.45790795,10136.0997
2018,7,20,52.90727692,9883.680564
2018,7,21,58.21125716,10289.55478
2018,7,22,60.52546314,10316.03733
2018,7,23,57.66927325,10261.87297
2018,7,0,52.19131202,9914.563333
2018,7,1,50.72909081,8869.15908
2018,7,2,56.42463336,9921.696626
2018,7,3,69.81371669,10318.8544
2018,7,4,65.25202332,10321.21927
2018,7,5,64.14380551,10313.04598
2018,7,6,57.12046396,10120.94229
2018,7,7,60.99043671,10263.9113
2018,7,8,56.61556356,9905.142016
2018,7,9,51.39566815,7977.051699
2018,7,10,54.53319442,9777.58067
2018,7,11,62.93309931,10279.75213
2018,7,12,65.88548893,10307.78989
2018,7,13,49.19516013,8597.416005
2018,7,14,58.82340951,10304.27162
2018,7,15,54.39482009,8604.149146
2018,7,16,70.97810981,10290.02776
2018,7,17,71.56639305,10316.4799
2018,7,18,61.50670591,10324.63984
2018,7,19,55.59902285,9795.145949
2018,7,20,52.08715464,9189.658856
2018,7,21,55.49694544,10184.73615
2018,7,22,49.32486451,8143.442524
2018,7,23,42.08145444,4873.990116
2018,8,0,37.32136687,3099.902229
2018,8,1,31.53751155,3070.255099
2018,8,2,46.60765398,7029.622553
2018,8,3,58.4189685,10150.89951
2018,8,4,51.95765063,8588.564366
2018,8,5,62.5378206,10313.40308
2018,8,6,62.53966915,10226.34487
2018,8,7,31.67483879,5154.996984
2018,8,8,32.50872605,5318.701246
2018,8,9,33.3426133,5482.405507
2018,8,10,34.17650055,5646.109769
2018,8,11,35.01038781,5809.81403
2018,8,12,35.84427506,5973.518292
2018,8,13,36.67816231,6137.222553
2018,8,14,37.51204957,6300.926815
2018,8,15,38.34593682,6464.631077
2018,8,16,39.17982408,6628.335338
2018,8,17,40.01371133,6792.0396
2018,8,18,40.84759858,6955.743861
2018,8,19,41.68148584,7119.448123
2018,8,20,42.51537309,7283.152384
2018,8,21,43.34926035,7446.856646
2018,8,22,44.1831476,7610.560907
2018,8,23,45.01703485,7774.265169
2018,8,0,45.85092211,7937.969431
2018,8,1,46.68480936,8101.673692
2018,8,2,47.51869661,8265.377954
2018,8,3,48.35258387,8429.082215
2018,8,4,49.18647112,8592.786477
2018,8,5,60.90812425,10304.2304
2018,8,6,61.65339742,10318.53909
2018,8,7,59.45638123,10286.30017
2018,8,8,57.26445341,9665.255771
2018,8,9,59.36423995,10186.11334
2018,8,10,60.83933884,10295.36459
2018,8,11,49.64626165,8494.188382
2018,8,12,57.87751151,10091.7
2018,8,13,52.2613366,8493.63187
2018,8,14,68.15285168,10035.34371
2018,8,15,52.09342986,8413.347462
2018,8,16,54.04142144,9077.456657
2018,8,17,61.42434988,10320.2716
2018,8,18,60.28568102,10318.24792
2018,8,19,62.75338485,10242.82431
2018,8,20,62.73017948,10316.63869
2018,8,21,61.09742596,10321.00696
2018,8,22,61.2948351,10295.1511
2018,8,23,56.93071921,10323.25285
2018,8,0,53.70693486,10181.4342
2018,8,1,47.3581415,7125.511479
2018,8,2,52.94394456,9775.441859
2018,8,3,59.50552594,10313.75671
2018,8,4,20.78908022,3438.645029
2018,8,5,20.8472767,3269.776389
2018,8,6,20.90547318,3100.907749
2018,8,7,20.96366965,2932.039109
2018,8,8,21.02186613,2763.170469
2018,8,9,21.08006261,2594.301829
2018,8,10,21.13825909,2425.433189
2018,8,11,21.19645557,2256.564548
2018,8,12,37.03053113,3348.419379
2018,8,13,28.63031948,2527.427674
2018,8,14,22.78159205,579.9505841
2018,8,15,13.94122497,-29.1583953
2018,8,16,50.430352,9050.782051
2018,8,17,54.12358393,10134.31699
2018,8,18,38.57655386,6873.951313
2018,8,19,38.94198869,6943.781791
2018,8,20,39.30742352,7013.612268
2018,8,21,39.67285835,7083.442746
2018,8,22,40.03829319,7153.273223
2018,8,23,40.40372802,7223.1037
2018,8,0,40.76916285,7292.934178
2018,8,1,41.13459768,7362.764655
2018,8,2,41.50003252,7432.595133
2018,8,3,41.86546735,7502.42561
2018,8,4,42.23090218,7572.256088
2018,8,5,42.59633702,7642.086565
2018,8,6,42.96177185,7711.917042
2018,8,7,43.32720668,7781.74752
2018,8,8,43.69264151,7851.577997
2018,8,9,44.05807635,7921.408475
2018,8,10,44.42351118,7991.238952
2018,8,11,44.78894601,8061.06943
2018,8,12,45.15438084,8130.899907
2018,8,13,45.51981568,8200.730384
2018,8,14,45.88525051,8270.560862
2018,8,15,53.2760084,9386.542225
2018,8,16,55.57095748,9705.528156
2018,8,17,62.74856171,10324.699
2018,8,18,63.37748156,10310.76572
2018,8,19,61.07748575,10327.86905
2018,8,20,64.48304811,10318.06852
2018,8,21,70.4616306,10285.58718
2018,8,22,61.58473232,10312.67887
2018,8,23,57.14975987,10320.48835
2018,8,0,56.27382804,8725.311081
2018,8,1,57.79570322,10309.91952
2018,8,2,52.93328858,10140.5707
2018,8,3,57.45190756,10063.70137
2018,8,4,11.03208459,1719.573372
2018,8,5,11.04255094,1718.463267
2018,8,6,11.0530173,1717.353161
2018,8,7,11.06348365,1716.243056
2018,8,8,11.07395,1715.13295
2018,8,9,69.59282661,10331.44341
2018,8,10,66.05749016,10293.36581
2018,8,11,64.00365593,10268.06859
2018,8,12,64.35627956,10210.11339
2018,8,13,61.67107382,10095.92753
2018,8,14,73.53233741,10141.27851
2018,8,15,50.84506746,9225.332217
2018,8,16,53.46214427,10075.58026
2018,8,17,54.90099563,10240.5719
2018,8,18,56.21813277,10302.38999
2018,8,19,61.52965152,10305.69314
2018,8,20,63.47330855,10134.77307
2018,8,21,70.06597199,10258.45509
2018,8,22,68.37051102,10320.35221
2018,8,23,61.56909476,10289.80686
2018,8,0,52.55780319,9625.198911
2018,8,1,50.77299853,9145.305294
2018,8,2,45.39527726,6953.382811
2018,8,3,53.92952385,9854.852839
2018,8,4,59.7977224,10211.64385
2018,8,5,63.92579494,10297.91898
2018,8,6,74.8373111,10301.34225
2018,8,7,79.67836471,10316.34145
2018,8,8,78.96839583,10319.41501
2018,8,9,75.40225444,10317.44997
2018,8,10,71.66180845,10312.09145
2018,8,11,25.79217681,3439.559709
2018,8,12,0,0
2018,8,13,35.69118245,6716.730924
2018,8,14,60.245597,10148.88395
2018,8,15,82.83071583,10272.96958
2018,8,16,71.99338417,10314.40711
2018,8,17,65.47435322,10288.09528
2018,8,18,64.02636408,10240.51193
2018,8,19,68.16820341,10274.78989
2018,8,20,71.34925073,10245.57837
2018,8,21,67.18600846,10287.44483
2018,8,22,39.87364086,6874.806343
2018,8,23,33.97938403,5844.356297
2018,8,0,28.0851272,4813.906252
2018,8,1,22.19087037,3783.456206
2018,8,2,16.29661354,2753.00616
2018,8,3,10.40235671,1722.556114
2018,8,4,66.99732422,10156.9948
2018,8,5,73.27505845,10270.83109
2018,8,6,69.40559972,10324.84738
2018,8,7,70.90899862,9750.177768
2018,8,8,73.95365498,10266.84786
2018,8,9,26.0945927,3438.586386
2018,8,10,26.66367006,3793.844872
2018,8,11,27.23274743,4149.103358
2018,8,12,27.8018248,4504.361845
2018,8,13,28.37090217,4859.620331
2018,8,14,35.61656269,6722.296952
2018,8,15,48.9943035,8759.412964
2018,8,16,48.53058263,8476.145609
2018,8,17,56.876447,10317.72668
2018,8,18,54.91872342,10227.51266
2018,8,19,58.9011251,10307.91738
2018,8,20,41.88938681,6833.732435
2018,8,21,62.25372721,10324.33177
2018,8,22,44.44543327,6872.656319
2018,8,23,37.03786106,5727.213599
2018,8,0,29.63028885,4581.770879
2018,8,1,22.22271664,3436.328159
2018,8,2,14.81514442,2290.88544
2018,8,3,7.407572212,1145.44272
2018,8,4,0,0
2018,8,5,49.91595939,6793.34497
2018,8,6,43.38027934,6870.060059
2018,8,7,62.17779241,10277.08118
2018,8,8,55.8306536,10004.67709
2018,8,9,45.45051253,8233.417981
2018,8,10,47.21104678,8384.872998
2018,8,11,15.70918435,2662.55179
2018,8,12,0,0
2018,8,13,8.971151609,1721.132979
2018,8,14,27.20719622,5139.195737
2018,8,15,55.34976246,10137.38614
2018,8,16,58.78367907,10319.04271
2018,8,17,54.01938021,10276.05154
2018,8,18,16.70190313,1596.92949
2018,8,19,39.11231603,4700.880728
2018,8,20,9.38278,1718.977272
2018,8,21,55.11410687,10275.77474
2018,8,22,54.84973217,10131.97835
2018,8,23,26.56222983,4316.041481
2018,8,0,13.28111491,2158.02074
2018,8,1,0,0
2018,8,2,30.64296616,4239.715256
2018,8,3,61.28593233,8479.430511
2018,8,4,22.80316641,3450.940976
2018,8,5,21.08803057,3199.997159
2018,8,6,11.16168642,1719.981181
2018,8,7,60.18074025,10335.83241
2018,8,8,59.24341392,10208.34867
2018,8,9,57.9513553,10172.1163
2018,8,10,8.584911,1625.062071
2018,8,11,4.2924555,812.5310353
2018,8,12,0,0
2018,8,13,33.07100477,6052.688171
2018,8,14,46.44095831,8549.965303
2018,8,15,60.29824988,10242.96415
2018,8,16,60.6604927,10221.68193
2018,8,17,64.14856089,10326.42113
2018,8,18,70.43136258,10254.92288
2018,8,19,67.79112912,10301.25085
2018,8,20,62.91639533,10322.67198
2018,8,21,62.12754388,10307.99221
2018,8,22,56.24250861,10321.63007
2018,8,23,54.8661316,10245.12074
2018,8,0,52.75748349,10188.58299
2018,8,1,51.39317119,9542.169164
2018,8,2,49.1109315,8700.332478
2018,8,3,55.54742287,10160.60898
2018,8,4,56.93258647,10284.63512
2018,8,5,46.87727444,8542.379124
2018,8,6,51.45742669,8514.541798
2018,8,7,60.62986563,10227.35785
2018,8,8,66.52356613,10199.18713
2018,8,9,61.28016889,10181.20911
2018,8,10,63.66083016,10285.42532
2018,8,11,63.6037788,10238.3453
2018,8,12,58.98720539,10107.09548
2018,8,13,62.74574189,10257.41922
2018,8,14,75.42499345,10272.67481
2018,8,15,86.86143883,10280.64499
2018,8,16,70.58757771,10289.05891
2018,8,17,57.18483337,10317.74456
2018,8,18,8.6774325,1714.9913
2018,8,19,9.105353075,1713.767388
2018,8,20,9.53327365,1712.543477
2018,8,21,9.961194225,1711.319565
2018,8,22,10.3891148,1710.095653
2018,8,23,10.81703537,1708.871742
2018,8,0,11.24495595,1707.64783
2018,8,1,11.67287652,1706.423918
2018,8,2,12.1007971,1705.200007
2018,8,3,12.52871767,1703.976095
2018,8,4,12.95663825,1702.752183
2018,8,5,13.38455882,1701.528272
2018,8,6,13.8124794,1700.30436
2018,8,7,82.00439078,10308.18096
2018,8,8,49.11205775,6881.432605
2018,8,9,53.87842707,8594.88074
2018,8,10,58.64479639,10308.32888
2018,8,11,57.68089362,10043.91618
2018,8,12,53.66980337,9886.063151
2018,8,13,55.46734867,10247.04055
2018,8,14,61.69386578,10314.27625
2018,8,15,68.57050372,10305.83941
2018,8,16,64.93867624,10321.93856
2018,8,17,69.10841891,10306.39654
2018,8,18,69.51087848,10323.63804
2018,8,19,63.57665519,10316.81397
2018,8,20,39.06914291,6880.939381
2018,8,21,19.53457146,3440.469691
2018,8,22,0,0
2018,8,23,6.098806669,1059.596824
2018,8,0,12.19761334,2119.193648
2018,8,1,18.29642001,3178.790471
2018,8,2,20.00081377,3234.297131
2018,8,3,21.70520752,3289.803792
2018,8,4,23.40960128,3345.310452
2018,8,5,25.11399504,3400.817112
2018,8,6,26.8183888,3456.323772
2018,8,7,65.05786158,8623.0406
2018,8,8,72.67430609,10324.52674
2018,8,9,71.2217364,10323.62956
2018,8,10,61.26605892,8489.858018
2018,8,11,12.630999,1728.37595
2018,8,12,13.23784103,1828.079709
2018,8,13,13.84468305,1927.783467
2018,8,14,14.45152508,2027.487226
2018,8,15,15.0583671,2127.190984
2018,8,16,15.66520913,2226.894743
2018,8,17,16.27205115,2326.598501
2018,8,18,16.87889317,2426.30226
2018,8,19,17.4857352,2526.006018
2018,8,20,18.09257723,2625.709777
2018,8,21,18.69941925,2725.413535
2018,8,22,19.30626127,2825.117294
2018,8,23,19.9131033,2924.821052
2018,8,0,20.51994533,3024.524811
2018,8,1,21.12678735,3124.228569
2018,8,2,21.73362938,3223.932328
2018,8,3,22.3404714,3323.636086
2018,8,4,22.94731342,3423.339845
2018,8,5,70.04467992,10082.49579
2018,8,6,75.72166345,10309.0924
2018,8,7,74.11762202,10331.55615
2018,8,8,78.34926838,10235.83963
2018,8,9,72.47203579,10319.9528
2018,8,10,75.20296146,10281.62406
2018,8,11,68.62872317,10321.46845
2018,8,12,54.36101612,8586.392111
2018,8,13,60.79898603,10192.60264
2018,8,14,55.78720581,9396.775041
2018,8,15,9.277492653,1727.475767
2018,8,16,10.29510683,1841.53182
2018,8,17,11.31272101,1955.587873
2018,8,18,12.33033519,2069.643926
2018,8,19,13.34794937,2183.699979
2018,8,20,14.36556356,2297.756033
2018,8,21,15.38317774,2411.812086
2018,8,22,16.40079192,2525.868139
2018,8,23,17.4184061,2639.924192
